fileName,modelAtmosphere,pathType,surfaceAlbedo,surfaceTemperature,albedoFilename,targetLabel,backgroundLabel,visibility,groundAltitude,sensorAltitude,targetAltitude,sensorZenith,sensorAzimuth,dZenith,dAzimuth,dayNumber,extraterrestrialSource,latitude,longitude,timeUTC,startingWavelength,endingWavelength,wavelengthIncrement,fwhm,key
tape5,2,2,,303.15,spec_alb.dat,green felt,"constant, 18%",0.0,0.168,0.28231,100.0,0.0,0.0,2.5,5,312,0,43.041,77.698,15.0,0.3,1.2,0.001,0.001,0
Target Norm Blue,Target Norm Green,Target Norm Red,Target Norm RE,Target Norm IR,radianceType,Downwelling Norm Blue,Downwelling Norm Green,Downwelling Norm Red,Downwelling Norm RE,Downwelling Norm IR,radianceType
0.00109421756734,0.0010423389106,0.000501105216304,0.00043621860611,0.00181081157716,Target,0.0,0.0,0.0,0.0,0.0,Downwelling
wavelengths,tgtSolScat,groundReflect,directReflect,estDownwell,totalRadiance,sumSolScat,Norm Blue,Norm Green,Norm Red,Norm RE,Norm IR
0.666,7.44e-05,0.0004437,0.00026707,0.00017663,0.0005181,0.0,3314000.0,2044000.0,2435400000.0,2072000.0,1458000.0
0.667,7.3784e-05,0.00044113,0.00026585,0.00017528,0.00051491,0.0,3103000.0,1913000.0,2046300000.0,2249000.0,1436000.0
0.668,7.3697e-05,0.00044157,0.00026641,0.00017516,0.00051527,0.0,2892000.0,1782000.0,1657200000.0,2426000.0,1414000.0
0.669,7.4642e-05,0.00044763,0.00027042,0.00017721,0.00052228,0.0,2681000.0,1651000.0,1268100000.0,2603000.0,1392000.0
0.67,7.3527e-05,0.00044099,0.00026673,0.00017426,0.00051452,0.0,2470000.0,1520000.0,879000000.0,2780000.0,1370000.0
0.671,7.3079e-05,0.00043919,0.00026597,0.00017322,0.00051227,0.0,2398000.0,1597000.0,791593000.0,2743000.0,1283000.0
0.672,7.219e-05,0.00043388,0.00026308,0.0001708,0.00050607,0.0,2326000.0,1674000.0,704186000.0,2706000.0,1196000.0
0.673,7.2805e-05,0.00043735,0.00026551,0.00017184,0.00051015,0.0,2254000.0,1751000.0,616779000.0,2669000.0,1109000.0
0.674,7.2865e-05,0.00043773,0.00026606,0.00017167,0.00051059,0.0,2182000.0,1828000.0,529372000.0,2632000.0,1022000.0
0.675,7.1695e-05,0.0004316,0.00026266,0.00016894,0.00050329,0.0,2110000.0,1905000.0,441965000.0,2595000.0,935000.0
0.676,7.2795e-05,0.00043922,0.00026762,0.0001716,0.00051202,0.0,2038000.0,1982000.0,354558000.0,2558000.0,848000.0
0.677,7.134e-05,0.00043091,0.00026287,0.00016804,0.00050225,0.0,1966000.0,2059000.0,267151000.0,2521000.0,761000.0
0.678,7.2143e-05,0.0004357,0.00026611,0.00016959,0.00050784,0.0,1894000.0,2136000.0,179744000.0,2484000.0,674000.0
0.679,7.1204e-05,0.00043092,0.00026351,0.00016741,0.00050212,0.0,1822000.0,2213000.0,92337000.0,2447000.0,587000.0
0.68,7.0757e-05,0.00042919,0.00026278,0.00016641,0.00049995,0.0,1750000.0,2290000.0,4930000.0,2410000.0,500000.0
0.681,7.0468e-05,0.00042848,0.00026267,0.00016581,0.00049895,0.0,1738000.0,2308000.0,4628000.0,2436000.0,574000.0
0.682,7.0305e-05,0.00042867,0.00026313,0.00016554,0.00049898,0.0,1726000.0,2326000.0,4326000.0,2462000.0,648000.0
0.683,7.0371e-05,0.00043113,0.00026497,0.00016616,0.0005015,0.0,1714000.0,2344000.0,4024000.0,2488000.0,722000.0
0.684,6.9075e-05,0.00042453,0.00026125,0.00016328,0.00049361,0.0,1702000.0,2362000.0,3722000.0,2514000.0,796000.0
0.685,6.981e-05,0.00043005,0.00026492,0.00016513,0.00049986,0.0,1690000.0,2380000.0,3420000.0,2540000.0,870000.0
0.686,6.6762e-05,0.0004123,0.00025433,0.00015797,0.00047906,0.0,1678000.0,2398000.0,3118000.0,2566000.0,944000.0
0.687,4.1636e-05,0.00027551,0.00017777,9.774e-05,0.00031715,0.0,1666000.0,2416000.0,2816000.0,2592000.0,1018000.0
0.688,4.9606e-05,0.00032328,0.00020554,0.00011774,0.00037289,0.0,1654000.0,2434000.0,2514000.0,2618000.0,1092000.0
0.689,4.9759e-05,0.00032505,0.00020659,0.00011846,0.00037481,0.0,1642000.0,2452000.0,2212000.0,2644000.0,1166000.0
0.69,5.3952e-05,0.00034631,0.00021887,0.00012744,0.00040026,0.0,1630000.0,2470000.0,1910000.0,2670000.0,1240000.0
0.691,5.6706e-05,0.00036366,0.00022973,0.00013393,0.00042037,0.0,1806000.0,2431000.0,1788800.0,8083000.0,1237000.0
0.692,5.7031e-05,0.00036713,0.00023192,0.00013521,0.00042416,0.0,1982000.0,2392000.0,1667600.0,13496000.0,1234000.0
0.693,5.2885e-05,0.0003437,0.00021791,0.00012579,0.00039658,0.0,2158000.0,2353000.0,1546400.0,18909000.0,1231000.0
0.694,5.0864e-05,0.00033255,0.00021221,0.00012034,0.00038342,0.0,2334000.0,2314000.0,1425200.0,24322000.0,1228000.0
0.695,5.5051e-05,0.00035426,0.00022422,0.00013004,0.00040931,0.0,2510000.0,2275000.0,1304000.0,29735000.0,1225000.0
0.696,5.5343e-05,0.00035523,0.00022483,0.0001304,0.00041057,0.0,2686000.0,2236000.0,1182800.0,35148000.0,1222000.0
0.697,6.2718e-05,0.00039845,0.00025009,0.00014836,0.00046117,0.0,2862000.0,2197000.0,1061600.0,40561000.0,1219000.0
0.698,6.1237e-05,0.00038946,0.00024494,0.00014452,0.0004507,0.0,3038000.0,2158000.0,940400.0,45974000.0,1216000.0
0.699,5.6855e-05,0.00036685,0.0002328,0.00013405,0.00042371,0.0,3214000.0,2119000.0,819200.0,51387000.0,1213000.0
0.7,5.5887e-05,0.00036088,0.000229,0.00013188,0.00041677,0.0,3390000.0,2080000.0,698000.0,56800000.0,1210000.0
0.701,5.3024e-05,0.00034582,0.00022004,0.00012578,0.00039884,0.0,3503000.0,2073000.0,762200.0,700120000.0,1170000.0
0.702,5.4233e-05,0.00035295,0.00022462,0.00012833,0.00040718,0.0,3616000.0,2066000.0,826400.0,1343440000.0,1130000.0
0.703,5.4831e-05,0.00035628,0.00022687,0.00012941,0.00041111,0.0,3729000.0,2059000.0,890600.0,1986760000.0,1090000.0
0.704,5.8311e-05,0.00037648,0.00023901,0.00013747,0.00043479,0.0,3842000.0,2052000.0,954800.0,2630080000.0,1050000.0
0.705,5.7446e-05,0.00037433,0.00023835,0.00013598,0.00043177,0.0,3955000.0,2045000.0,1019000.0,3273400000.0,1010000.0
0.706,5.8158e-05,0.000379,0.00024125,0.00013775,0.00043716,0.0,4068000.0,2038000.0,1083200.0,3916720000.0,970000.0
0.707,5.7363e-05,0.00037534,0.00023918,0.00013616,0.0004327,0.0,4181000.0,2031000.0,1147400.0,4560040000.0,930000.0
0.708,5.8776e-05,0.00038681,0.00024666,0.00014015,0.00044559,0.0,4294000.0,2024000.0,1211600.0,5203360000.0,890000.0
0.709,5.8944e-05,0.00038725,0.0002466,0.00014065,0.0004462,0.0,4407000.0,2017000.0,1275800.0,5846680000.0,850000.0
0.71,5.8756e-05,0.0003899,0.00024907,0.00014083,0.00044865,0.0,4520000.0,2010000.0,1340000.0,6490000000.0,810000.0
0.711,5.8766e-05,0.00039098,0.00024979,0.00014119,0.00044975,0.0,4476000.0,1941000.0,1341000.0,5864800000.0,854000.0
0.712,5.8844e-05,0.00039296,0.00025116,0.0001418,0.0004518,0.0,4432000.0,1872000.0,1342000.0,5239600000.0,898000.0
0.713,5.7474e-05,0.00038714,0.00024796,0.00013918,0.00044461,0.0,4388000.0,1803000.0,1343000.0,4614400000.0,942000.0
0.714,5.84e-05,0.00039649,0.00025423,0.00014226,0.00045489,0.0,4344000.0,1734000.0,1344000.0,3989200000.0,986000.0
0.715,5.3981e-05,0.00037073,0.00023865,0.00013208,0.00042471,0.0,4300000.0,1665000.0,1345000.0,3364000000.0,1030000.0
0.716,5.4361e-05,0.00037813,0.00024426,0.00013387,0.00043249,0.0,4256000.0,1596000.0,1346000.0,2738800000.0,1074000.0
0.717,3.6176e-05,0.00026473,0.00017486,8.987e-05,0.0003009,0.0,4212000.0,1527000.0,1347000.0,2113600000.0,1118000.0
0.718,3.3128e-05,0.00024349,0.00016284,8.065e-05,0.00027662,0.0,4168000.0,1458000.0,1348000.0,1488400000.0,1162000.0
0.719,3.0945e-05,0.00022482,0.00014953,7.529e-05,0.00025577,0.0,4124000.0,1389000.0,1349000.0,863200000.0,1206000.0
0.72,3.0532e-05,0.00023046,0.00015403,7.643e-05,0.00026099,0.0,4080000.0,1320000.0,1350000.0,238000000.0,1250000.0
0.721,3.8426e-05,0.0002865,0.00018901,9.749e-05,0.00032492,0.0,3890000.0,1265100.0,1310300.0,214404000.0,1253000.0
0.722,4.9549e-05,0.00036641,0.00023919,0.00012722,0.00041596,0.0,3700000.0,1210200.0,1270600.0,190808000.0,1256000.0
0.723,4.3111e-05,0.00032411,0.00021344,0.00011067,0.00036722,0.0,3510000.0,1155300.0,1230900.0,167212000.0,1259000.0
0.724,3.6781e-05,0.0002811,0.00018622,9.488e-05,0.00031788,0.0,3320000.0,1100400.0,1191200.0,143616000.0,1262000.0
0.725,3.4136e-05,0.00026661,0.00017808,8.853e-05,0.00030074,0.0,3130000.0,1045500.0,1151500.0,120020000.0,1265000.0
0.726,3.5386e-05,0.00028291,0.00018894,9.397e-05,0.0003183,0.0,2940000.0,990600.0,1111800.0,96424000.0,1268000.0
0.727,3.8931e-05,0.00030758,0.00020382,0.00010376,0.00034651,0.0,2750000.0,935700.0,1072100.0,72828000.0,1271000.0
0.728,3.3623e-05,0.00027544,0.00018451,9.093e-05,0.00030906,0.0,2560000.0,880800.0,1032400.0,49232000.0,1274000.0
0.729,3.6774e-05,0.00029976,0.00020004,9.972e-05,0.00033653,0.0,2370000.0,825900.0,992700.0,25636000.0,1277000.0
0.73,3.8279e-05,0.00032156,0.00021487,0.00010669,0.00035983,0.0,2180000.0,771000.0,953000.0,2040000.0,1280000.0
0.731,3.5584e-05,0.00030289,0.00020303,9.986e-05,0.00033848,0.0,2208000.0,831900.0,990700.0,2033000.0,1207800.0
0.732,4.2366e-05,0.00035961,0.00023891,0.0001207,0.00040198,0.0,2236000.0,892800.0,1028400.0,2026000.0,1135600.0
0.733,4.6954e-05,0.0004001,0.00026431,0.00013579,0.00044706,0.0,2264000.0,953700.0,1066100.0,2019000.0,1063400.0
0.734,4.9516e-05,0.00042741,0.00028198,0.00014543,0.00047693,0.0,2292000.0,1014600.0,1103800.0,2012000.0,991200.0
0.735,4.7938e-05,0.00042141,0.00027891,0.0001425,0.00046935,0.0,2320000.0,1075500.0,1141500.0,2005000.0,919000.0
0.736,4.6809e-05,0.00042169,0.00027949,0.0001422,0.0004685,0.0,2348000.0,1136400.0,1179200.0,1998000.0,846800.0
0.737,4.7168e-05,0.00043175,0.00028647,0.00014528,0.00047891,0.0,2376000.0,1197300.0,1216900.0,1991000.0,774600.0
0.738,5.0889e-05,0.00047052,0.00031081,0.00015971,0.00052141,0.0,2404000.0,1258200.0,1254600.0,1984000.0,702400.0
0.739,4.8596e-05,0.00045844,0.00030341,0.00015503,0.00050704,0.0,2432000.0,1319100.0,1292300.0,1977000.0,630200.0
0.74,5.0954e-05,0.00048848,0.00032283,0.00016565,0.00053944,0.0,2460000.0,1380000.0,1330000.0,1970000.0,558000.0
0.741,5.1098e-05,0.00050076,0.00033095,0.00016981,0.00055186,0.0,2443000.0,1358000.0,1319000.0,1893000.0,647200.0
0.742,5.1188e-05,0.00051346,0.00033927,0.00017419,0.00056465,0.0,2426000.0,1336000.0,1308000.0,1816000.0,736400.0
0.743,5.295e-05,0.00054607,0.00036103,0.00018504,0.00059902,0.0,2409000.0,1314000.0,1297000.0,1739000.0,825600.0
0.744,5.376e-05,0.00057036,0.00037722,0.00019314,0.00062412,0.0,2392000.0,1292000.0,1286000.0,1662000.0,914800.0
0.745,5.294e-05,0.00057991,0.00038368,0.00019623,0.00063285,0.0,2375000.0,1270000.0,1275000.0,1585000.0,1004000.0
0.746,5.3653e-05,0.00061046,0.00040433,0.00020613,0.00066411,0.0,2358000.0,1248000.0,1264000.0,1508000.0,1093200.0
0.747,5.4003e-05,0.0006402,0.0004244,0.0002158,0.0006942,0.0,2341000.0,1226000.0,1253000.0,1431000.0,1182400.0
0.748,5.3248e-05,0.00065896,0.00043726,0.0002217,0.0007122,0.0,2324000.0,1204000.0,1242000.0,1354000.0,1271600.0
0.749,5.3157e-05,0.00068915,0.00045776,0.00023139,0.00074231,0.0,2307000.0,1182000.0,1231000.0,1277000.0,1360800.0
0.75,5.2276e-05,0.00071246,0.00047372,0.00023874,0.00076473,0.0,2290000.0,1160000.0,1220000.0,1200000.0,1450000.0
0.751,5.2033e-05,0.00074734,0.00049744,0.0002499,0.00079938,0.0,2261000.0,1192000.0,1206000.0,1228000.0,1394800.0
0.752,5.2945e-05,0.00080345,0.0005353,0.00026815,0.00085639,0.0,2232000.0,1224000.0,1192000.0,1256000.0,1339600.0
0.753,5.1951e-05,0.0008339,0.00055615,0.00027775,0.00088585,0.0,2203000.0,1256000.0,1178000.0,1284000.0,1284400.0
0.754,5.287e-05,0.00090035,0.00060123,0.00029912,0.00095322,0.0,2174000.0,1288000.0,1164000.0,1312000.0,1229200.0
0.755,5.2508e-05,0.00094714,0.00063296,0.00031418,0.00099965,0.0,2145000.0,1320000.0,1150000.0,1340000.0,1174000.0
0.756,5.1331e-05,0.00097794,0.00065416,0.00032378,0.0010293,0.0,2116000.0,1352000.0,1136000.0,1368000.0,1118800.0
0.757,5.1672e-05,0.0010348,0.00069287,0.00034193,0.0010864,0.0,2087000.0,1384000.0,1122000.0,1396000.0,1063600.0
0.758,5.1486e-05,0.001075,0.00072065,0.00035435,0.0011265,0.0,2058000.0,1416000.0,1108000.0,1424000.0,1008400.0
0.759,4.9817e-05,0.0010894,0.00073183,0.00035757,0.0011392,0.0,2029000.0,1448000.0,1094000.0,1452000.0,953200.0
0.76,7.1248e-06,0.00019004,0.00014263,4.741e-05,0.00019717,0.0,2000000.0,1480000.0,1080000.0,1480000.0,898000.0
0.761,3.1032e-06,9.1577e-05,6.6352e-05,2.5225e-05,9.468e-05,0.0,2016000.0,1526000.0,1051600.0,1473000.0,919200.0
0.762,2.3243e-05,0.00064164,0.00044014,0.0002015,0.00066488,0.0,2032000.0,1572000.0,1023200.0,1466000.0,940400.0
0.763,1.0563e-05,0.00032634,0.00022606,0.00010028,0.00033691,0.0,2048000.0,1618000.0,994800.0,1459000.0,961600.0
0.764,1.7429e-05,0.0005538,0.00038279,0.00017101,0.00057123,0.0,2064000.0,1664000.0,966400.0,1452000.0,982800.0
0.765,2.4469e-05,0.00078455,0.00054157,0.00024298,0.00080902,0.0,2080000.0,1710000.0,938000.0,1445000.0,1004000.0
0.766,2.9648e-05,0.00096224,0.00067118,0.00029106,0.00099189,0.0,2096000.0,1756000.0,909600.0,1438000.0,1025200.0
0.767,3.7333e-05,0.0012238,0.00084756,0.00037624,0.0012611,0.0,2112000.0,1802000.0,881200.0,1431000.0,1046400.0
0.768,4.4188e-05,0.0014771,0.0010145,0.0004626,0.0015213,0.0,2128000.0,1848000.0,852800.0,1424000.0,1067600.0
0.769,4.4978e-05,0.001546,0.0010599,0.0004861,0.001591,0.0,2144000.0,1894000.0,824400.0,1417000.0,1088800.0
0.77,4.6397e-05,0.0016151,0.0011014,0.0005137,0.0016615,0.0,2160000.0,1940000.0,796000.0,1410000.0,1110000.0
0.771,4.7645e-05,0.0016753,0.0011393,0.000536,0.0017229,0.0,2150000.0,1883000.0,782700.0,1404000.0,1286000.0
0.772,4.7657e-05,0.0017003,0.0011563,0.000544,0.001748,0.0,2140000.0,1826000.0,769400.0,1398000.0,1462000.0
0.773,4.753e-05,0.0017213,0.0011714,0.0005499,0.0017688,0.0,2130000.0,1769000.0,756100.0,1392000.0,1638000.0
0.774,4.8158e-05,0.0017676,0.0012039,0.0005637,0.0018157,0.0,2120000.0,1712000.0,742800.0,1386000.0,1814000.0
0.775,4.6006e-05,0.0017094,0.001165,0.0005444,0.0017554,0.0,2110000.0,1655000.0,729500.0,1380000.0,1990000.0
0.776,4.798e-05,0.0018037,0.0012304,0.0005733,0.0018517,0.0,2100000.0,1598000.0,716200.0,1374000.0,2166000.0
0.777,4.7607e-05,0.0018072,0.0012345,0.0005727,0.0018548,0.0,2090000.0,1541000.0,702900.0,1368000.0,2342000.0
0.778,4.715e-05,0.0018064,0.0012342,0.0005722,0.0018535,0.0,2080000.0,1484000.0,689600.0,1362000.0,2518000.0
0.779,4.7241e-05,0.0018256,0.0012487,0.0005769,0.0018728,0.0,2070000.0,1427000.0,676300.0,1356000.0,2694000.0
0.78,4.6602e-05,0.0018153,0.0012435,0.0005718,0.0018619,0.0,2060000.0,1370000.0,663000.0,1350000.0,2870000.0
0.781,4.6409e-05,0.0018203,0.0012474,0.0005729,0.0018667,0.0,1987000.0,1360000.0,749700.0,1305100.0,3094000.0
0.782,4.6903e-05,0.0018524,0.0012702,0.0005822,0.0018993,0.0,1914000.0,1350000.0,836400.0,1260200.0,3318000.0
0.783,4.598e-05,0.0018275,0.0012545,0.000573,0.0018735,0.0,1841000.0,1340000.0,923100.0,1215300.0,3542000.0
0.784,4.5675e-05,0.0018265,0.001255,0.0005715,0.0018722,0.0,1768000.0,1330000.0,1009800.0,1170400.0,3766000.0
0.785,4.5724e-05,0.0018416,0.001267,0.0005746,0.0018874,0.0,1695000.0,1320000.0,1096500.0,1125500.0,3990000.0
0.786,4.4654e-05,0.0018104,0.001247,0.0005634,0.0018551,0.0,1622000.0,1310000.0,1183200.0,1080600.0,4214000.0
0.787,4.3404e-05,0.0017851,0.0012358,0.0005493,0.0018285,0.0,1549000.0,1300000.0,1269900.0,1035700.0,4438000.0
0.788,4.1862e-05,0.0017384,0.0012045,0.0005339,0.0017803,0.0,1476000.0,1290000.0,1356600.0,990800.0,4662000.0
0.789,4.1253e-05,0.0017294,0.0012016,0.0005278,0.0017706,0.0,1403000.0,1280000.0,1443300.0,945900.0,4886000.0
0.79,3.863e-05,0.0016412,0.0011453,0.0004959,0.0016798,0.0,1330000.0,1270000.0,1530000.0,901000.0,5110000.0
0.791,4.0415e-05,0.0017148,0.0011927,0.0005221,0.0017552,0.0,1381000.0,1346000.0,1429200.0,960900.0,5336000.0
0.792,4.0056e-05,0.0017072,0.0011886,0.0005186,0.0017473,0.0,1432000.0,1422000.0,1328400.0,1020800.0,5562000.0
0.793,3.9655e-05,0.0017041,0.0011878,0.0005163,0.0017438,0.0,1483000.0,1498000.0,1227600.0,1080700.0,5788000.0
0.794,4.2016e-05,0.001793,0.0012442,0.0005488,0.001835,0.0,1534000.0,1574000.0,1126800.0,1140600.0,6014000.0
0.795,4.1104e-05,0.0017738,0.0012338,0.00054,0.0018149,0.0,1585000.0,1650000.0,1026000.0,1200500.0,6240000.0
0.796,3.8069e-05,0.0016795,0.0011763,0.0005032,0.0017175,0.0,1636000.0,1726000.0,925200.0,1260400.0,6466000.0
0.797,3.8327e-05,0.0017015,0.0011919,0.0005096,0.0017398,0.0,1687000.0,1802000.0,824400.0,1320300.0,6692000.0
0.798,4.1221e-05,0.0018209,0.0012727,0.0005482,0.0018621,0.0,1738000.0,1878000.0,723600.0,1380200.0,6918000.0
0.799,4.0448e-05,0.0018053,0.0012622,0.0005431,0.0018458,0.0,1789000.0,1954000.0,622800.0,1440100.0,7144000.0
0.8,3.8528e-05,0.0017369,0.0012173,0.0005196,0.0017754,0.0,1840000.0,2030000.0,522000.0,1500000.0,7370000.0
0.801,3.867e-05,0.0017574,0.0012321,0.0005253,0.0017961,0.0,1839000.0,1981000.0,557900.0,1483000.0,11473000.0
0.802,3.8375e-05,0.0017621,0.0012377,0.0005244,0.0018004,0.0,1838000.0,1932000.0,593800.0,1466000.0,15576000.0
0.803,3.7243e-05,0.0017276,0.0012153,0.0005123,0.0017648,0.0,1837000.0,1883000.0,629700.0,1449000.0,19679000.0
0.804,3.7923e-05,0.0017668,0.0012431,0.0005237,0.0018048,0.0,1836000.0,1834000.0,665600.0,1432000.0,23782000.0
0.805,3.772e-05,0.0017599,0.0012403,0.0005196,0.0017976,0.0,1835000.0,1785000.0,701500.0,1415000.0,27885000.0
0.806,4.0244e-05,0.0018825,0.0013222,0.0005603,0.0019228,0.0,1834000.0,1736000.0,737400.0,1398000.0,31988000.0
0.807,3.9548e-05,0.0018641,0.0013107,0.0005534,0.0019037,0.0,1833000.0,1687000.0,773300.0,1381000.0,36091000.0
0.808,3.9448e-05,0.0018734,0.0013177,0.0005557,0.0019128,0.0,1832000.0,1638000.0,809200.0,1364000.0,40194000.0
0.809,3.7639e-05,0.0018068,0.0012736,0.0005332,0.0018444,0.0,1831000.0,1589000.0,845100.0,1347000.0,44297000.0
0.81,3.6041e-05,0.0017537,0.0012395,0.0005142,0.0017897,0.0,1830000.0,1540000.0,881000.0,1330000.0,48400000.0
0.811,3.601e-05,0.0017674,0.001254,0.0005134,0.0018034,0.0,1854000.0,1494000.0,867900.0,1292400.0,122360000.0
0.812,3.2854e-05,0.0016419,0.0011709,0.000471,0.0016747,0.0,1878000.0,1448000.0,854800.0,1254800.0,196320000.0
0.813,3.1982e-05,0.0016074,0.0011495,0.0004579,0.0016394,0.0,1902000.0,1402000.0,841700.0,1217200.0,270280000.0
0.814,2.4866e-05,0.0012839,0.00093316,0.00035074,0.0013088,0.0,1926000.0,1356000.0,828600.0,1179600.0,344240000.0
0.815,2.5045e-05,0.0012973,0.00094271,0.00035459,0.0013223,0.0,1950000.0,1310000.0,815500.0,1142000.0,418200000.0
0.816,2.3086e-05,0.0011928,0.00086799,0.00032481,0.0012158,0.0,1974000.0,1264000.0,802400.0,1104400.0,492160000.0
0.817,2.3875e-05,0.0012471,0.00090055,0.00034655,0.001271,0.0,1998000.0,1218000.0,789300.0,1066800.0,566120000.0
0.818,2.2299e-05,0.0011809,0.000858,0.0003229,0.0012031,0.0,2022000.0,1172000.0,776200.0,1029200.0,640080000.0
0.819,2.7446e-05,0.0014397,0.0010372,0.0004025,0.0014672,0.0,2046000.0,1126000.0,763100.0,991600.0,714040000.0
0.82,2.4039e-05,0.001278,0.00092491,0.00035309,0.001302,0.0,2070000.0,1080000.0,750000.0,954000.0,788000000.0
0.821,3.2635e-05,0.001722,0.0012334,0.0004886,0.0017547,0.0,2015000.0,1101000.0,839000.0,978600.0,882200000.0
0.822,3.0547e-05,0.0016219,0.0011648,0.0004571,0.0016525,0.0,1960000.0,1122000.0,928000.0,1003200.0,976400000.0
0.823,1.5449e-05,0.00085576,0.00063014,0.00022562,0.0008712,0.0,1905000.0,1143000.0,1017000.0,1027800.0,1070600000.0
0.824,2.8057e-05,0.0015271,0.0011068,0.0004203,0.0015551,0.0,1850000.0,1164000.0,1106000.0,1052400.0,1164800000.0
0.825,3.1812e-05,0.0017111,0.0012293,0.0004818,0.001743,0.0,1795000.0,1185000.0,1195000.0,1077000.0,1259000000.0
0.826,2.9034e-05,0.0015872,0.0011478,0.0004394,0.0016163,0.0,1740000.0,1206000.0,1284000.0,1101600.0,1353200000.0
0.827,3.2112e-05,0.0017547,0.0012636,0.0004911,0.0017868,0.0,1685000.0,1227000.0,1373000.0,1126200.0,1447400000.0
0.828,2.3574e-05,0.0013183,0.00096432,0.00035398,0.0013419,0.0,1630000.0,1248000.0,1462000.0,1150800.0,1541600000.0
0.829,2.9577e-05,0.0016318,0.0011782,0.0004536,0.0016614,0.0,1575000.0,1269000.0,1551000.0,1175400.0,1635800000.0
0.83,2.844e-05,0.0015854,0.0011457,0.0004397,0.0016138,0.0,1520000.0,1290000.0,1640000.0,1200000.0,1730000000.0
0.831,2.7758e-05,0.0015596,0.0011338,0.0004258,0.0015874,0.0,1483000.0,1299000.0,1534600.0,1268000.0,1709000000.0
0.832,2.6704e-05,0.0015109,0.0011021,0.0004088,0.0015376,0.0,1446000.0,1308000.0,1429200.0,1336000.0,1688000000.0
0.833,3.0097e-05,0.001705,0.0012333,0.0004717,0.0017351,0.0,1409000.0,1317000.0,1323800.0,1404000.0,1667000000.0
0.834,2.8081e-05,0.0016078,0.0011695,0.0004383,0.0016359,0.0,1372000.0,1326000.0,1218400.0,1472000.0,1646000000.0
0.835,3.3683e-05,0.0018988,0.0013657,0.0005331,0.0019324,0.0,1335000.0,1335000.0,1113000.0,1540000.0,1625000000.0
0.836,2.965e-05,0.0017145,0.001247,0.0004675,0.0017441,0.0,1298000.0,1344000.0,1007600.0,1608000.0,1604000000.0
0.837,3.3718e-05,0.0019247,0.0013871,0.0005376,0.0019585,0.0,1261000.0,1353000.0,902200.0,1676000.0,1583000000.0
0.838,3.2028e-05,0.0018537,0.0013404,0.0005133,0.0018858,0.0,1224000.0,1362000.0,796800.0,1744000.0,1562000000.0
0.839,3.2455e-05,0.0018774,0.0013551,0.0005223,0.0019098,0.0,1187000.0,1371000.0,691400.0,1812000.0,1541000000.0
0.84,3.3839e-05,0.0019602,0.0014149,0.0005453,0.0019941,0.0,1150000.0,1380000.0,586000.0,1880000.0,1520000000.0
0.841,3.3077e-05,0.001932,0.0013968,0.0005352,0.001965,0.0,1195000.0,1353000.0,653400.0,1824000.0,1503000000.0
0.842,3.3678e-05,0.0019654,0.0014193,0.0005461,0.0019991,0.0,1240000.0,1326000.0,720800.0,1768000.0,1486000000.0
0.843,3.467e-05,0.0020226,0.0014594,0.0005632,0.0020573,0.0,1285000.0,1299000.0,788200.0,1712000.0,1469000000.0
0.844,3.3113e-05,0.0019481,0.0014084,0.0005397,0.0019812,0.0,1330000.0,1272000.0,855600.0,1656000.0,1452000000.0
0.845,3.4629e-05,0.0020342,0.0014692,0.000565,0.0020688,0.0,1375000.0,1245000.0,923000.0,1600000.0,1435000000.0
0.846,3.4975e-05,0.0020593,0.0014878,0.0005715,0.0020943,0.0,1420000.0,1218000.0,990400.0,1544000.0,1418000000.0
0.847,3.4251e-05,0.0020197,0.0014592,0.0005605,0.0020539,0.0,1465000.0,1191000.0,1057800.0,1488000.0,1401000000.0
0.848,3.4567e-05,0.0020528,0.0014856,0.0005672,0.0020874,0.0,1510000.0,1164000.0,1125200.0,1432000.0,1384000000.0
0.849,3.4424e-05,0.0020535,0.0014875,0.000566,0.002088,0.0,1555000.0,1137000.0,1192600.0,1376000.0,1367000000.0
0.85,3.0023e-05,0.0017949,0.0013004,0.0004945,0.001825,0.0,1600000.0,1110000.0,1260000.0,1320000.0,1350000000.0
0.851,3.3459e-05,0.002016,0.0014619,0.0005541,0.0020495,0.0,1536700.0,1169000.0,1231000.0,1285400.0,1303400000.0
0.852,3.2619e-05,0.0019671,0.0014282,0.0005389,0.0019997,0.0,1473400.0,1228000.0,1202000.0,1250800.0,1256800000.0
0.853,3.3335e-05,0.0020107,0.0014593,0.0005514,0.002044,0.0,1410100.0,1287000.0,1173000.0,1216200.0,1210200000.0
0.854,2.6797e-05,0.0016258,0.0011818,0.000444,0.0016526,0.0,1346800.0,1346000.0,1144000.0,1181600.0,1163600000.0
0.855,2.9095e-05,0.0017668,0.0012838,0.000483,0.0017959,0.0,1283500.0,1405000.0,1115000.0,1147000.0,1117000000.0
0.856,3.3051e-05,0.0020151,0.001466,0.0005491,0.0020482,0.0,1220200.0,1464000.0,1086000.0,1112400.0,1070400000.0
0.857,3.3959e-05,0.0020722,0.0015075,0.0005647,0.0021062,0.0,1156900.0,1523000.0,1057000.0,1077800.0,1023800000.0
0.858,3.325e-05,0.002038,0.001484,0.000554,0.0020713,0.0,1093600.0,1582000.0,1028000.0,1043200.0,977200000.0
0.859,3.3037e-05,0.0020285,0.0014776,0.0005509,0.0020615,0.0,1030300.0,1641000.0,999000.0,1008600.0,930600000.0
