albedoFilename,backgroundLabel,dAzimuth,dZenith,dayNumber,endingWavelength,extraterrestrialSource,fileName,fwhm,groundAltitude,latitude,longitude,modelAtmosphere,pathType,sensorAltitude,sensorAzimuth,sensorZenith,startingWavelength,surfaceTemperature,targetAltitude,targetLabel,timeUTC,visibility,wavelengthIncrement
spec_alb.dat,concrete,10,5,172,1.2,0,tape5,0.001,0.168,43.041,77.698,2,2,0.1686,0.0,5.0,0.3,303.15,100.0,green felt,15.1,5.0,0.001
Target Camera Blue,Target Camera Green,Target Camera NIR,Target Camera Red,Target Camera Red Edge,Downwelling DLS Blue,Downwelling DLS Green,Downwelling DLS NIR,Downwelling DLS Red,Downwelling DLS Red Edge,SVC Camera Blue,SVC Camera Green,SVC Camera NIR,SVC Camera Red,SVC Camera Red Edge,radianceType,NDVI,Ratio Blue,Ratio Green,Ratio NIR,Ratio Red,Ratio Red Edge
0.0018569614496833668,0.0018835183358175266,0.0035046509930292194,0.0008522056151426371,0.0007649290916734136,0.08519014855722065,0.07595961385791672,0.030347840479310606,0.05768804965687725,0.04710552786679369,0.04847333784289135,0.05140052209063099,0.1658696781508593,0.026334851991434143,0.026549781738743,SVC,0.7731739665134335,0.021797842604254648,0.024796312674004214,0.11548271434399053,0.014772654305553244,0.01623862689399217
Camera Blue,Camera Green,Camera NIR,Camera Red,Camera Red Edge,DLS Blue,DLS Green,DLS NIR,DLS Red,DLS Red Edge,directReflect,estDownwell,groundReflect,sumSolScat,targetSVC,tgtSolScat,totalRadiance,wavelengths
1483000.0000000037,1298999.999999999,1709000000.0000021,1534600.0000000107,1267999.9999999932,0.0,0.0,0.00019765723147429544,2.723261422943052e-06,0.0,0.0019537,0.0016134,0.0035671,0.029859133429556796,0.16368461538461535,0.00013861,0.0037057,0.831
1446000.0000000033,1307999.9999999993,1688000000.000002,1429200.0000000095,1335999.999999994,0.0,0.0,0.00019575599348172564,5.4465228458864065e-06,0.0,0.0019309,0.0015773,0.0035082,0.029129810207112385,0.16419999999999998,0.0001353,0.0036436,0.832
1409000.0000000028,1316999.9999999993,1667000000.000002,1323800.0000000081,1403999.9999999949,0.0,0.0,0.0001938547554891558,8.169784268829759e-06,0.0,0.0020767,0.0017329,0.0038096,0.031765899749400466,0.16469999999999999,0.0001466,0.0039562,0.833
1372000.0000000026,1325999.9999999995,1646000000.0000014,1218400.000000007,1471999.9999999953,0.0,0.0,0.00019195351749658597,1.0893045691773114e-05,0.0,0.0020133,0.0016554,0.0036687,0.03029482241249432,0.1652,0.00013977,0.0038085,0.834
1335000.0000000019,1334999.9999999995,1625000000.0000012,1113000.0000000058,1539999.9999999963,0.0,0.0,0.00019005227950401614,1.3616307114716468e-05,0.0,0.0022187,0.0018727000000000001,0.0040914,0.034158635366295965,0.1657,0.00015778,0.0042491,0.835
1298000.0000000016,1343999.9999999995,1604000000.000001,1007600.0000000047,1607999.999999997,0.0,0.0,0.0001881510415114463,1.6339568537659822e-05,0.0,0.0021225,0.0017455,0.003868,0.031703994942883174,0.1662384615384615,0.00014602,0.0040141,0.836
1261000.0000000014,1352999.9999999998,1583000000.0000007,902200.0000000035,1675999.999999998,0.0,0.0,0.0001862498035188765,1.9062829960603178e-05,0.0,0.0022558,0.0018942,0.00415,0.03433101056716785,0.16669166666666663,0.00015841,0.0043084,0.837
1224000.000000001,1361999.9999999998,1562000000.0000005,796800.0000000023,1743999.9999999986,0.0,0.0,0.0001843485655263067,2.178609138354653e-05,0.0,0.0022258,0.0018507000000000003,0.0040765,0.03340563665335163,0.16714999999999997,0.00015387,0.0042303,0.838
1187000.0000000005,1371000.0,1541000000.0000002,691400.0000000013,1811999.9999999993,0.0,0.0,0.00018244732753373686,2.4509352806489886e-05,0.0,0.002208,0.0018454000000000005,0.0040534,0.03323983788225175,0.1676153846153846,0.00015328,0.0042067,0.839
1150000.0,1380000.0,1520000000.0,586000.0,1880000.0,0.0,0.0,0.00018054608954116703,2.723261422943324e-05,0.0,0.0022924,0.0019151000000000003,0.0042075,0.03443398418960163,0.168,0.00015885,0.0043664,0.84
1195000.0,1353000.0,1503000000.0,653400.0,1824000.0,0.0,0.0,0.000172944093355909,2.7232606080360713e-05,0.0,0.0022869,0.0018997999999999997,0.0041867,0.034048903582091616,0.1684166666666667,0.00015687,0.0043436,0.841
1240000.0,1326000.0,1486000000.0,720800.0,1768000.0,0.0,0.0,0.00016534209717065096,2.7232597931288184e-05,0.0,0.0022946,0.0019107999999999998,0.0042054,0.0341930529759069,0.16883333333333334,0.00015758,0.0043629,0.842
1285000.0,1299000.0,1469000000.0,788200.0,1712000.0000000002,0.0,0.0,0.00015774010098539294,2.723258978221566e-05,0.0,0.0023289,0.0019437999999999999,0.0042727,0.03474131845936079,0.16920000000000002,0.00016022,0.004433,0.843
1330000.0,1272000.0,1452000000.0,855600.0,1656000.0,0.0,0.0,0.0001501381048001349,2.7232581633143124e-05,0.0,0.0022687,0.0018827000000000006,0.0041514,0.03354573577047146,0.16958461538461536,0.00015463,0.004306,0.844
1375000.0,1245000.0,1435000000.0,923000.0,1600000.0,0.0,0.0,0.00014253610861487688,2.72325734840706e-05,0.0,0.0023396,0.0019453000000000005,0.0042849,0.034612326334527516,0.17001666666666668,0.00015965,0.0044446,0.845
1420000.0,1218000.0,1418000000.0,990400.0,1544000.0,0.0,0.0,0.00013493411242961883,2.7232565334998073e-05,0.0,0.002364,0.0019625999999999997,0.0043266,0.034887982841877614,0.17018333333333333,0.00016082,0.0044874,0.846
1465000.0,1191000.0,1401000000.0,1057800.0,1488000.0,0.0,0.0,0.0001273321162443608,2.7232557185925544e-05,0.0,0.0023091,0.0019155999999999995,0.0042247,0.03399191743649918,0.170575,0.00015669,0.0043814,0.847
1510000.0,1164000.0,1384000000.0,1125200.0,1432000.0,0.0,0.0,0.00011973012005910279,2.7232549036853016e-05,0.0,0.0023679,0.0019550999999999995,0.004323,0.0346066259732655,0.170875,0.00015944,0.0044824,0.848
1555000.0,1137000.0,1367000000.0,1192600.0,1376000.0,0.0,0.0,0.00011212812387384474,2.7232540887780487e-05,0.0,0.0023715,0.0019532,0.0043247,0.03451564866986365,0.17116666666666663,0.00015897,0.0044837,0.849
1600000.0,1110000.0,1350000000.0,1260000.0,1320000.0,0.0,0.0,0.00010452612768858671,2.7232532738707958e-05,0.0,0.0020715,0.0017028999999999998,0.0037744,0.030044566911339686,0.17146923076923076,0.0001384,0.0039128,0.85
1536700.0,1169000.0,1303400000.0,1231000.0,1285400.0,0.0,0.0,9.692422754596919e-05,2.7232532738707958e-05,0.0,0.0023455,0.0019186,0.0042641,0.03378385447577426,0.1717,0.00015551,0.0044197,0.851
1473400.0,1228000.0,1256800000.0,1202000.0,1250800.0,0.0,0.0,8.932232740335167e-05,2.723253273870796e-05,0.0,0.0022863,0.0018675000000000002,0.0041538,0.032842017258036926,0.17195,0.00015108,0.0043049,0.852
1410100.0,1287000.0,1210200000.0,1173000.0,1216200.0,0.0,0.0,8.172042726073414e-05,2.7232532738707958e-05,0.0,0.002322,0.0018969000000000004,0.0042189,0.03335499139385149,0.17206666666666667,0.00015353,0.0043725,0.853
1346800.0,1346000.0,1163600000.0,1144000.0,1181600.0,0.0,0.0,7.411852711811661e-05,2.7232532738707958e-05,0.0,0.001892,0.0015387999999999999,0.0034308,0.027002678380119344,0.17235,0.00012421,0.003555,0.854
1283500.0,1405000.0,1117000000.0,1115000.0,1147000.0,0.0,0.0,6.651662697549909e-05,2.7232532738707958e-05,0.0,0.0020404,0.0016596000000000002,0.0037,0.02909094885501813,0.17263333333333333,0.00013375,0.0038338,0.855
1220200.0,1464000.0,1070400000.0,1086000.0,1112400.0,0.0,0.0,5.891472683288157e-05,2.7232532738707958e-05,0.0,0.00234,0.0018964000000000003,0.0042364,0.03320438631903307,0.17275,0.00015272,0.0043891,0.856
1156900.0,1523000.0,1023800000.0,1057000.0,1077800.0,0.0,0.0,5.131282669026404e-05,2.7232532738707958e-05,0.0,0.002394,0.0019391000000000005,0.0043331,0.033925917992603326,0.173,0.00015589,0.004489,0.857
1093600.0,1582000.0,977200000.0,1028000.0,1043200.0,0.0,0.0,4.371092654764652e-05,2.723253273870796e-05,0.0,0.002363,0.0019079999999999995,0.004271,0.03333959841677117,0.17316666666666666,0.00015324,0.0044242,0.858
1030300.0,1641000.0,930600000.0,999000.0,1008600.0,0.0,0.0,3.6109026405029004e-05,2.7232532738707958e-05,0.0,0.0023483,0.0018931,0.0042414,0.033043528309147335,0.17338461538461536,0.00015181,0.0043932,0.859
967000.0,1700000.0,884000000.0,970000.0,974000.0,0.0,0.0,2.8507126262411476e-05,2.7232532738707958e-05,0.0,0.0023554,0.0018958,0.0042512,0.033060201957945894,0.1735833333333333,0.00015181,0.004403,0.86
1053300.0,1712000.0,809700000.0,983000.0,957100.0,0.0,0.0,2.660663056303747e-05,2.4509279464837162e-05,0.0,0.0023607,0.0018947999999999999,0.0042555,0.03300919286115872,0.17375000000000002,0.00015153,0.004407,0.861
1139600.0,1724000.0,735400000.0,996000.0,940200.0,0.0,0.0,2.4706134863663467e-05,2.178602619096637e-05,0.0,0.0023503,0.0018826999999999997,0.004233,0.03276804564571047,0.17391666666666666,0.00015033,0.0043833,0.862
1225900.0,1736000.0,661100000.0,1009000.0000000001,923300.0000000001,0.0,0.0,2.280563916428946e-05,1.9062772917095572e-05,0.0,0.0024001,0.0019178999999999997,0.004318,0.03334849996514629,0.17408333333333334,0.00015305,0.0044711,0.863
1312200.0,1748000.0,586800000.0,1022000.0,906400.0,0.0,0.0,2.0905143464915455e-05,1.6339519643224776e-05,0.0,0.0024002,0.0019134,0.0043136,0.033224467808816986,0.17432500000000004,0.00015236,0.0044659,0.864
1398500.0,1760000.0,512500000.0,1035000.0,889500.0,0.0,0.0,1.900464776554145e-05,1.3616266369353979e-05,0.0,0.0023659,0.0018819000000000002,0.0042478,0.0326540565019307,0.17445833333333333,0.00014973,0.0043976,0.865
1484800.0,1772000.0,438200000.0,1048000.0,872600.0,0.0,0.0,1.7104152066167442e-05,1.0893013095483184e-05,0.0,0.0020182,0.0016018,0.00362,0.02777361865442548,0.1745833333333333,0.00012732,0.0037473,0.866
1571100.0000000002,1784000.0000000002,363900000.0,1061000.0,855700.0,0.0,0.0,1.520365636679344e-05,8.169759821612388e-06,0.0,0.0020877,0.0016527,0.0037404,0.02863627850219084,0.17470000000000002,0.00013121,0.0038716,0.867
1657400.0,1796000.0,289600000.0,1074000.0,838800.0,0.0,0.0,1.3303160667419433e-05,5.446506547741592e-06,0.0,0.0022983,0.0018154999999999998,0.0041138,0.031445462209713476,0.17473333333333332,0.0001441,0.0042579,0.868
1743700.0,1808000.0,215300000.0,1087000.0,821900.0,0.0,0.0,1.1402664968045427e-05,2.723253273870796e-06,0.0,0.0022784,0.0017957,0.0040741,0.03105004599908094,0.17506666666666668,0.00014221,0.0042163,0.869
1830000.0,1820000.0,141000000.0,1100000.0,805000.0,0.0,0.0,9.502169268671423e-06,0.0,0.0,0.0023734,0.0018661999999999997,0.0042396,0.032233685812368275,0.17525000000000004,0.00014761,0.0043873,0.87
1768000.0,1720700.0,127920000.0,1073700.0,793600.0,0.0,0.0,9.50221023231279e-06,0.0,0.0,0.00237,0.0018591000000000002,0.0042291,0.03207856427255786,0.17541666666666667,0.00014685,0.004376,0.871
1706000.0,1621400.0,114840000.0,1047400.0,782200.0,0.0,0.0,9.502251195954159e-06,0.0,0.0,0.0023815,0.0018639,0.0042454,0.03213909029684255,0.17554166666666665,0.00014708,0.0043925,0.872
1644000.0000000002,1522100.0000000002,101760000.00000001,1021100.0000000001,770800.0,0.0,0.0,9.502292159595527e-06,0.0,0.0,0.002388,0.0018645999999999997,0.0042526,0.03212674703310646,0.17567500000000003,0.00014698,0.0043996,0.873
1582000.0,1422800.0,88680000.0,994800.0,759400.0,0.0,0.0,9.502333123236894e-06,0.0,0.0,0.0023516,0.0018321000000000001,0.0041837,0.03152540818441591,0.17590833333333333,0.00014417,0.0043278,0.874
1520000.0,1323500.0,75600000.0,968500.0,748000.0,0.0,0.0,9.502374086878263e-06,0.0,0.0,0.0023209,0.0018035999999999998,0.0041245,0.031019082328496796,0.17599166666666666,0.00014185,0.0042664,0.875
1458000.0,1224200.0,62520000.0,942200.0,736600.0,0.0,0.0,9.50241505051963e-06,0.0,0.0,0.0023351,0.0018100999999999998,0.0041452,0.03111249008534081,0.176075,0.00014224,0.0042874,0.876
1396000.0,1124900.0,49440000.0,915900.0,725200.0,0.0,0.0,9.502456014160999e-06,0.0,0.0,0.0023862,0.001846,0.0042322,0.03170590808480857,0.1762166666666667,0.00014492,0.0043771,0.877
1334000.0,1025600.0,36360000.0,889600.0,713800.0,0.0,0.0,9.502496977802368e-06,0.0,0.0,0.0023719,0.0018298,0.0042017,0.03140031611292438,0.17634166666666667,0.00014349,0.0043452,0.878
1272000.0,926300.0,23280000.0,863300.0,702400.0,0.0,0.0,9.502537941443735e-06,0.0,0.0,0.0023593,0.0018155999999999997,0.0041749,0.03113833094018409,0.17645,0.00014226,0.0043172,0.879
1210000.0,827000.0,10200000.0,837000.0,691000.0,0.0,0.0,9.502578905085102e-06,0.0,0.0,0.0023708,0.0018203999999999998,0.0041912,0.03119684735299897,0.17659166666666667,0.00014248,0.0043336,0.88
1218000.0,884300.0,9383000.0,822400.0,714700.0,0.0,0.0,8.552321014576592e-06,0.0,0.0,0.0022319,0.0017070999999999996,0.003939,0.029246987060141803,0.17650833333333332,0.00013358,0.0040726,0.881
1226000.0,941600.0,8566000.0,807800.0,738400.0,0.0,0.0,7.602063124068082e-06,0.0,0.0,0.0023573,0.0017985000000000002,0.0041558,0.03077971625637413,0.17674545454545454,0.00014054,0.0042964,0.882
1234000.0,998900.0,7749000.000000001,793200.0,762100.0,0.0,0.0,6.651805233559572e-06,0.0,0.0,0.0023189,0.0017667,0.0040856,0.03024304538403936,0.17673333333333333,0.00013807,0.0042237,0.883
1242000.0,1056200.0,6932000.0,778600.0,785800.0,0.0,0.0,5.701547343051061e-06,0.0,0.0,0.0023358,0.0017758000000000001,0.0041116,0.03039223596161277,0.17675000000000002,0.00013869,0.0042503,0.884
1250000.0,1113500.0,6115000.0,764000.0,809500.0,0.0,0.0,4.751289452542551e-06,0.0,0.0,0.0023682,0.0017962999999999998,0.0041645,0.030737791807650648,0.1768,0.00014021,0.0043048,0.885
1258000.0,1170800.0,5298000.0,749400.0,833200.0,0.0,0.0,3.801031562034041e-06,0.0,0.0,0.0022689,0.0017089000000000002,0.0039778,0.029201121501235182,0.17685000000000003,0.00013299,0.0041108,0.886
1266000.0,1228100.0,4481000.0,734800.0,856900.0000000001,0.0,0.0,2.8507736715255303e-06,0.0,0.0,0.0022612,0.0017040999999999996,0.0039653,0.029102858257704964,0.1771,0.00013258,0.0040979,0.887
1274000.0,1285400.0,3664000.0,720200.0,880600.0,0.0,0.0,1.9005157810170205e-06,0.0,0.0,0.002314,0.0017347999999999999,0.0040488,0.02962435015572499,0.17701666666666668,0.00013498,0.0041837,0.888
1282000.0,1342700.0,2847000.0,705600.0,904300.0,0.0,0.0,9.502578905085103e-07,0.0,0.0,0.0023627,0.0017772,0.0041399,0.030369857512835725,0.17706666666666668,0.00013836,0.0042783,0.889
1290000.0,1400000.0,2030000.0,691000.0,928000.0,0.0,0.0,0.0,0.0,0.0,0.0023335,0.0017408999999999997,0.0040744,0.029712994290260798,0.177,0.0001352,0.0042095,0.89
1310000.0,1356500.0,1964000.0,698500.0,947200.0,0.0,0.0,0.0,0.0,0.0,0.0023449,0.0017493,0.0040942,0.02988498182596128,0.17697272727272728,0.00013601,0.0042302,0.891
1330000.0,1313000.0,1898000.0,706000.0,966400.0,0.0,0.0,0.0,0.0,0.0,0.0022911,0.0016959000000000002,0.003987,0.028918460082925996,0.177125,0.00013138,0.0041184,0.892
1350000.0,1269500.0,1832000.0000000002,713500.0,985600.0000000001,0.0,0.0,0.0,0.0,0.0,0.0021332,0.0015504999999999998,0.0036837,0.026400352675308585,0.1772,0.00011988,0.0038036,0.893
1370000.0,1226000.0,1766000.0,721000.0,1004800.0,0.0,0.0,0.0,0.0,0.0,0.0021453,0.0015447,0.00369,0.026356157290978836,0.1772,0.00011968,0.0038097,0.894
1390000.0,1182500.0,1700000.0,728500.0,1024000.0,0.0,0.0,0.0,0.0,0.0,0.0019589,0.0013749,0.0033338,0.023478935885985715,0.177125,0.000107,0.0034408,0.895
1410000.0,1139000.0,1634000.0,736000.0,1043200.0,0.0,0.0,0.0,0.0,0.0,0.0018599,0.0012839999999999998,0.0031439,0.022067485607810407,0.17715833333333336,0.0001016,0.0032455,0.896
1430000.0,1095500.0,1568000.0,743500.0,1062400.0,0.0,0.0,0.0,0.0,0.0,0.0015606,0.0010368,0.0025974,0.017994409451141356,0.17719999999999997,8.3769e-05,0.0026812,0.897
1450000.0,1052000.0,1502000.0,751000.0,1081600.0,0.0,0.0,0.0,0.0,0.0,0.0017486,0.0011929000000000002,0.0029415,0.020458950062553376,0.1772,9.36e-05,0.0030351,0.898
1470000.0,1008500.0,1436000.0,758500.0,1100800.0,0.0,0.0,0.0,0.0,0.0,0.0012722,0.0008271000000000001,0.0020993,0.014495299689531812,0.1771666666666667,6.8129e-05,0.0021674,0.899
1490000.0,965000.0,1370000.0,766000.0,1120000.0,0.0,0.0,0.0,0.0,0.0,0.0017925,0.0012454,0.0030379,0.021292690440518378,0.177,9.7162e-05,0.003135,0.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013693,0.0008889000000000002,0.0022582,0.015418130337946286,0.17683333333333337,7.0192e-05,0.0023284,0.901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016099,0.0010991999999999998,0.0027091,0.018818542500740335,0.17694545454545452,8.577e-05,0.0027949,0.902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016146,0.0010795,0.0026941,0.018533462973674933,0.177,8.4747e-05,0.0027788,0.903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021128,0.0014854999999999998,0.0035983,0.02529750719846211,0.17704166666666668,0.00011434,0.0037126,0.904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020468,0.0014223,0.0034691,0.02426362590297699,0.17707500000000004,0.00010998,0.0035791,0.905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018904,0.0013047000000000002,0.0031951,0.022290501345059915,0.177,0.00010087,0.0032959,0.906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015814,0.0010428000000000002,0.0026242,0.017974569106293036,0.177,8.2598e-05,0.0027068,0.907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015501,0.001023,0.0025731,0.017644893722427293,0.17700000000000002,8.0687e-05,0.0026537,0.908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016529,0.0011071,0.00276,0.018929261515813867,0.177,8.563e-05,0.0028457,0.909
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014505,0.0009295000000000002,0.00238,0.016043877218342172,0.177,7.2559e-05,0.0024526,0.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016138,0.0010676999999999998,0.0026815,0.018366886165095107,0.17708333333333334,8.3257e-05,0.0027648,0.911
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016451,0.0010915999999999999,0.0027367,0.018664372392752426,0.177175,8.4412e-05,0.0028211,0.912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015345,0.0009869,0.0025214,0.016962130986456714,0.17710909090909094,7.633e-05,0.0025977,0.913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014851,0.0009543999999999998,0.0024395,0.016441095345443583,0.1772,7.4553e-05,0.002514,0.914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016178,0.0010454000000000001,0.0026632,0.01780183361419783,0.17720000000000002,7.9146e-05,0.0027423,0.915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013688,0.0008681999999999997,0.002237,0.014948504762974322,0.1774666666666667,6.7385e-05,0.0023044,0.916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017382,0.0011413999999999999,0.0028796,0.01938243083613336,0.17765454545454545,8.655e-05,0.0029661,0.917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013869,0.0008773000000000001,0.0022642,0.015020856416104574,0.1777416666666667,6.7278e-05,0.0023314,0.918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018027,0.0011838,0.0029865,0.020132919014766732,0.1778818181818182,9.0948e-05,0.0030775,0.919
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018323,0.0012197,0.003052,0.020774601892158316,0.1781,9.4425e-05,0.0031465,0.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230780688114464e-06,0.0,0.0019068,0.0012722999999999999,0.0031791,0.02151762076982437,0.1781,9.656e-05,0.0032756,0.921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.446156137622893e-06,0.0,0.0017099,0.0011111,0.002821,0.018866092604914366,0.17843333333333333,8.4779e-05,0.0029057,0.922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16923420643434e-06,0.0,0.0018337,0.0012205999999999999,0.0030543,0.02064897919615784,0.1784272727272727,9.2966e-05,0.0031473,0.923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892312275245786e-05,0.0,0.0017314,0.0011143000000000001,0.0028457,0.01884660112125447,0.17863333333333334,8.437e-05,0.0029301,0.924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3615390344057232e-05,0.0,0.0017022,0.0010880999999999998,0.0027903,0.018403405644222683,0.17893636363636364,8.2778e-05,0.0028731,0.925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633846841286868e-05,0.0,0.0017065,0.0010967000000000001,0.0028032,0.018463594735949815,0.17913333333333337,8.2472e-05,0.0028857,0.926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906154648168013e-05,0.0,0.0019426,0.0012728000000000001,0.0032154,0.021355958156989926,0.17919999999999997,9.5555e-05,0.003311,0.927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178462455049157e-05,0.0,0.0013841,0.0008327,0.0022168,0.014188985399010841,0.1792,6.3079e-05,0.0022799,0.928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4507702619303018e-05,0.0,0.0012631,0.000742,0.0020051,0.012789448164292994,0.17920000000000003,5.767e-05,0.0020628,0.929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230780688114464e-05,0.0,0.00095708,0.0005388200000000001,0.0014959,0.009423720515087265,0.1792,4.2728e-05,0.0015386,0.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230739069636913e-05,0.0,0.00086868,0.00048402000000000004,0.0013527,0.008532944372221154,0.1792,4.0489e-05,0.0013932,0.931
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723069745115936e-05,0.0,0.00060676,0.00032799999999999995,0.00093476,0.005793974262431323,0.17887272727272724,2.6052e-05,0.00096081,0.932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230655832681807e-05,0.0,0.00046524,0.00023985999999999994,0.0007051,0.00441043089562018,0.17822499999999997,2.095e-05,0.00072605,0.933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230614214204253e-05,0.0,0.00022167,0.00010402,0.00032569,0.0020220566164552665,0.1776181818181818,9.3795e-06,0.00033507,0.934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230572595726698e-05,0.0,0.00052,0.00028779,0.00080779,0.004990858889405904,0.1775166666666667,2.1657e-05,0.00082945,0.935
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230530977249143e-05,0.0,0.00029532,0.00015241,0.00044773,0.002743135539551386,0.1781,1.1966e-05,0.00045969,0.936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230489358771592e-05,0.0,0.00031314,0.00015938999999999998,0.00047253,0.002905170725217116,0.1779181818181818,1.3042e-05,0.00048557,0.937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230447740294037e-05,0.0,0.0003708,0.00018997999999999997,0.00056078,0.003417412269006298,0.1787249999999999,1.5044e-05,0.00057583,0.938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230406121816486e-05,0.0,0.00088124,0.0004984599999999999,0.0013797,0.008551530212289611,0.179,3.7598e-05,0.0014173,0.939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723036450333893e-05,0.0,0.0010514,0.0005980999999999998,0.0016495,0.010310699103664757,0.17914999999999998,4.6182e-05,0.0016957,0.94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230372943449765e-05,0.0,0.00076024,0.0004095599999999999,0.0011698,0.007166717917938754,0.17926363636363635,3.1634e-05,0.0012014,0.941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72303813835606e-05,0.0,0.00087106,0.00048544000000000007,0.0013565,0.008368543763447018,0.17930000000000001,3.7442e-05,0.0013939,0.942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230389823671432e-05,0.0,0.00057188,0.00031275,0.00088463,0.005380862592852218,0.17957272727272727,2.3642e-05,0.00090826,0.943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723039826378226e-05,0.0,0.00067204,0.00038285999999999984,0.0010549,0.006503819462965007,0.1793,2.853e-05,0.0010835,0.944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230406703893093e-05,0.0,0.00082037,0.00044713,0.0012675,0.00782891443929453,0.17921666666666666,3.5897e-05,0.0013034,0.945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230415144003926e-05,0.0,0.00039626,0.00020435,0.00060061,0.0036488632545563933,0.17919999999999997,1.6595e-05,0.00061722,0.946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723042358411476e-05,0.0,0.0008016,0.00043139999999999997,0.001233,0.007545500336914773,0.17939090909090905,3.3847e-05,0.0012669,0.947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230432024225593e-05,0.0,0.00058315,0.00031483999999999993,0.00089799,0.0054810261289354465,0.17974999999999997,2.4143e-05,0.00092213,0.948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230440464336427e-05,0.0,0.0010738,0.0005987,0.0016725,0.010186344898497514,0.17985454545454543,4.4327e-05,0.0017169,0.949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7230448904447257e-05,0.0,0.00029567,0.00014222000000000003,0.00043789,0.0026386147554598575,0.17967500000000003,1.2232e-05,0.00045013,0.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4507404014002803e-05,0.0,0.0012092,0.0006832000000000001,0.0018924,0.011550293866395878,0.17984545454545456,5.0347e-05,0.0019427,0.951
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178435912355805e-05,0.0,0.00055519,0.00028328,0.00083847,0.005028415155779593,0.1793,2.2475e-05,0.00086094,0.952
